sID,trial_number,trial_number_run,run,estimate1,confidence_rating,estimate2,estimate_peer,confidence_peer,estimate1_rt,confidence_rt,estimate2_rt,true_ratio,seen_ratio,nTotal,filler_trial,ITI,nMushrooms,nBlue,nRed
95,5,5,prac,20,1,13,5,2,7.49689727999976,3.066747039999427,9.6725747800001,0.125,0.2,5,0,1.9,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1
95,6,6,prac,60,1,75,78,3,16.37563168,3.347327039999527,10.0058023799997,0.625,0.6,5,0,1.7,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0
95,7,7,prac,57,3,60,72,1,4.36602788000027,2.1377448399998684,6.16266147999931,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,9 4 7 4 4,0 5 2 5 5
95,8,8,prac,63,2,50,45,3,4.9548745799998,1.9247237399995356,6.25456875999953,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,6 5 7 4 6,3 4 2 5 3
95,9,9,prac,60,1,65,75,1,4.55483287999959,2.1496341400002166,3.55686067999932,0.625,0.6,5,0,1.6,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
95,10,10,prac,57,3,63,73,2,4.37641088000009,2.665908839999247,8.11761918000002,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,3 7 8 5 5,6 2 1 4 4
95,11,11,prac,80,1,80,81,2,5.58832227999983,1.7552453399994192,3.39801947999968,0.875,0.8,5,1,1.6,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
95,12,12,prac,100,3,99,99,3,3.37390428000072,1.629661440000291,2.5707050799997,1,1,45,1,2,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
95,13,13,prac,33,1,33,32,3,8.15816507999989,1.48821764000013,3.88905957999987,0.5,0.4,5,1,1.6,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0
95,14,14,prac,5,3,16,20,3,6.09617598000023,1.8548063399994135,7.84797307999906,0.125,0.13333333333333333,45,0,1.9,9 9 9 9 9,2 1 1 1 1,7 8 8 8 8
95,15,15,prac,40,1,34,23,2,6.45595788000037,1.2325617399992552,3.73812107999947,0.375,0.4,5,0,1.7,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1
96,1,1,prac,80,1,80,5,1,17.6899577499998,1.856022650000341,13.2767367499991,0.875,0.8,5,1,1.5,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
96,2,2,prac,10,3,13,26,1,9.39376425000046,1.7728421500005425,7.18797924999944,0.125,0.13333333333333333,45,0,1.6,9 9 9 9 9,1 2 1 1 1,8 7 8 8 8
96,3,3,prac,80,1,90,97,2,9.03875504999996,2.089160550000088,8.38523874999919,0.875,0.8,5,0,1.8,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
96,4,4,prac,90,1,90,75,1,6.73508434999985,1.3804894500008231,4.56762214999981,0.875,0.8666666666666667,45,0,1.9,9 9 9 9 9,7 8 9 8 7,2 1 0 1 2
96,5,5,prac,30,2,40,45,3,7.81856854999933,1.3491063499996017,6.04341335000026,0.375,0.37777777777777777,45,0,1.8,9 9 9 9 9,7 2 3 2 3,2 7 6 7 6
96,6,6,prac,60,1,69,76,2,18.7901473499996,2.022220250000828,5.53521014999933,0.625,0.6,5,0,1.6,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
96,7,7,prac,100,3,100,99,3,3.2763112499988,1.2057741499993426,3.05407715000001,1,1,45,1,1.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
96,8,8,prac,40,1,26,25,3,12.3559093499998,2.1075021500009825,12.0334631499991,0.375,0.4,5,0,1.5,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0
96,9,9,prac,60,2,70,76,3,5.25990145000014,3.6500208500001463,4.85930525000094,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,7 5 7 4 5,2 4 2 5 4
96,10,10,prac,65,2,64,50,1,4.12644295000064,1.8070928500001173,7.19111195000005,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,6 7 3 6 6,3 2 6 3 3
96,11,11,prac,20,1,7,4,3,9.81049944999995,2.039886249999654,10.9798409499999,0.125,0.2,5,0,1.9,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
96,12,12,prac,60,1,73,78,3,8.59271695000007,1.5959835500007102,12.0718201500003,0.625,0.6,5,0,1.6,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0
96,13,13,prac,70,2,67,55,2,5.51293714999883,1.2806777500009048,7.82905474999916,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,6 5 5 6 6,3 4 4 3 3
96,14,14,prac,40,1,41,42,2,5.9051394499993,1.665967750001073,4.84670585000003,0.5,0.4,5,1,1.9,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1
96,15,15,prac,60,1,72,75,1,7.66127665000022,2.75572535000083,14.4866899500003,0.625,0.6,5,0,1.9,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0
97,1,1,prac,42,NA,0,48,1,[],NA,[],0.5,0.4,5,1,1.8,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1
97,2,2,prac,50,2,40,34,3,4.4540598399999,3.138384820000283,6.617899539999598,0.375,0.37777777777777777,45,0,1.6,9 9 9 9 9,3 3 1 6 4,6 6 8 3 5
97,3,3,prac,90,3,90,75,2,5.379968339999323,1.7917831200002183,3.7642446999998356,0.875,0.8666666666666667,45,0,1.6,9 9 9 9 9,7 7 9 8 8,2 2 0 1 1
97,4,4,prac,25,1,15,9,1,6.27928533999966,3.138412020000942,8.189483340000152,0.125,0.2,5,0,1.9,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1
97,5,5,prac,80,1,90,97,2,10.935638339999969,3.4470521200000803,10.383065039999565,0.875,0.8,5,0,1.7,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
97,6,6,prac,8,2,11,25,2,11.363295239999388,2.3560130200003186,7.202029899999616,0.125,0.13333333333333333,45,0,1.6,9 9 9 9 9,1 0 3 2 0,8 9 6 7 9
97,7,7,prac,80,1,79,79,3,5.72168603999944,1.7325436199998876,7.006376440000167,0.875,0.8,5,1,1.9,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
97,8,8,prac,40,1,25,25,3,8.522084039999754,2.2323178200003895,3.204407500000343,0.375,0.4,5,0,1.7,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0
97,9,9,prac,60,1,70,75,2,6.341414640000039,1.622623719999865,7.834554839999328,0.625,0.6,5,0,1.9,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
97,10,10,prac,60,1,66,75,1,5.471661839999797,1.8242903199998182,5.164695140000731,0.625,0.6,5,0,1.9,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
97,11,11,prac,67,2,61,50,2,3.8347115400001712,1.899066120000498,6.759956500000044,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,6 6 4 5 7,3 3 5 4 2
97,12,12,prac,68,2,52,50,3,5.209911639999518,1.1820801199992275,8.740507040000011,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,7 8 5 4 4,2 1 4 5 5
97,13,13,prac,99,3,98,98,3,5.45159773999967,1.8989612199993644,5.161873040000501,1,1,45,1,1.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
97,14,14,prac,65,2,65,50,1,6.780096739999863,1.674008820000381,4.263768440000604,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,7 9 6 2 4,2 0 3 7 5
97,15,15,prac,55,1,70,70,3,4.924496939999699,1.5292993200000637,4.819900700000289,0.625,0.6,5,0,2,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0
98,1,1,prac,56,2,80,71,3,12.8438889999998,1.9774006999996345,12.7761373000012,0.625,0.6,5,0,1.7,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0
98,2,2,prac,100,3,98,98,3,4.02608099999998,1.736721100000068,10.3843360999999,1,1,45,1,1.8,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
98,3,3,prac,10,1,20,26,3,10.7603451000014,3.295051600000079,7.22609759999978,0.875,0.8666666666666667,45,0,2,9 9 9 9 9,7 8 8 8 8,2 1 1 1 1
98,4,4,prac,72,2,62,55,3,6.98493339999914,1.9448568999996496,11.0177820000008,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,4 8 6 6 4,5 1 3 3 5
98,5,5,prac,13,3,21,31,2,7.64319310000064,1.811168500000349,11.8595213000008,0.125,0.13333333333333333,45,0,1.5,9 9 9 9 9,0 1 1 3 1,9 8 8 6 8
98,6,6,prac,60,2,69,76,2,13.2772155000002,1.5696057000004657,6.20067230000132,0.625,0.6,5,0,1.5,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
98,7,7,prac,20,2,14,4,2,8.80172800000037,1.5365004000013869,5.02984140000081,0.125,0.2,5,0,1.8,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1
98,8,8,prac,60,2,60,75,1,8.96839189999992,2.4114950000002864,6.44236700000147,0.625,0.6,5,0,1.9,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
98,9,9,prac,60,2,66,75,2,5.59297049999986,1.2941293000003498,7.75975150000158,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,7 6 7 4 4,2 3 2 5 5
98,10,10,prac,40,2,31,23,3,8.85175040000104,1.4027490999997099,9.76809490000051,0.375,0.4,5,0,2,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1
98,11,11,prac,34,2,45,50,3,10.9353362999991,1.8278144000014436,9.55990180000117,0.375,0.37777777777777777,45,0,1.6,9 9 9 9 9,4 4 3 3 3,5 5 6 6 6
98,12,12,prac,80,2,46,11,1,5.50136930000008,4.595199600000342,14.7846442999999,0.875,0.8,5,1,1.6,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
98,13,13,prac,40,2,39,38,1,7.2348675000012,1.211125699999684,6.00840790000075,0.5,0.4,5,1,1.5,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0
98,14,14,prac,50,2,60,67,1,8.12665059999927,1.3283202000002348,5.317332300001,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,6 8 6 3 5,3 1 3 6 4
98,15,15,prac,80,2,90,95,2,5.58465230000002,1.794582900000023,4.79640979999931,0.875,0.8,5,0,1.6,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
100,1,1,prac,15,1,25,30,3,7.92902683000011,1.8862391300008312,11.2915871800005,0.375,0.4,5,0,1.8,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0
100,2,2,prac,15,2,12,1,2,5.12990063000052,1.7370539300000019,6.69720027999938,0.125,0.13333333333333333,45,0,1.6,9 9 9 9 9,2 2 1 0 1,7 7 8 9 8
100,3,3,prac,85,2,90,99,2,8.52958882999974,3.403792230000363,5.79523608000181,0.875,0.8666666666666667,45,0,1.9,9 9 9 9 9,8 7 8 7 9,1 2 1 2 0
100,4,4,prac,55,1,55,73,1,7.4127887300001,2.0855157299993152,6.19302157999937,0.625,0.6,5,0,1.6,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0
100,5,5,prac,60,2,68,75,3,5.5286523299992,2.2859070300000894,7.66214997999941,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,5 6 3 8 6,4 3 6 1 3
100,6,6,prac,55,2,55,72,1,9.12962083000002,2.5703094299997247,6.9579667800017,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,7 5 8 5 3,2 4 1 4 6
100,7,7,prac,85,1,92,99,2,9.74705802999961,1.8870553299993844,6.49788837999949,0.875,0.8,5,0,1.7,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
100,8,8,prac,15,1,15,1,1,4.36349152999992,1.6534512299995185,5.89721677999933,0.125,0.2,5,0,1.8,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1
100,9,9,prac,40,1,40,40,3,5.21283043000039,1.6195218299999397,4.99639918000048,0.5,0.4,5,1,1.7,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0
100,10,10,prac,60,1,68,76,2,5.17994622999959,2.419606929999645,6.76258798000163,0.625,0.6,5,0,2,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
100,11,11,prac,55,1,68,73,3,6.97976502999973,1.820053630000075,5.82949958000063,0.625,0.6,5,0,1.5,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0
100,12,12,prac,92,3,92,92,3,7.87931132999984,2.869005529999413,6.1651680799996,1,1,45,1,1.9,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
100,13,13,prac,80,1,80,80,3,6.32890143000077,1.5691336300005787,4.06477307999921,0.875,0.8,5,1,1.5,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
100,14,14,prac,65,2,58,50,2,7.42864093000026,2.052810729999692,6.22908157999973,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,6 6 4 6 6,3 3 5 3 3
100,15,15,prac,45,2,40,27,1,6.47935933000008,3.703649029999724,5.2984171800008,0.375,0.37777777777777777,45,0,1.8,9 9 9 9 9,1 5 4 4 3,8 4 5 5 6
104,1,1,prac,40,2,55,58,3,9.41673248999996,4.471142370000052,9.73535869999955,0.625,0.6,5,0,1.7,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0
104,2,2,prac,20,2,15,2,2,5.79940848999991,4.629220869999699,9.2844905999998,0.125,0.2,5,0,1.9,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
104,3,3,prac,20,1,18,2,1,12.5107723900001,1.7806756700001642,6.18509379999978,0.125,0.13333333333333333,45,0,1.5,9 9 9 9 9,1 1 2 1 1,8 8 7 8 8
104,4,4,prac,22,1,34,40,2,17.5094049899997,1.2955418700000791,12.2707924999995,0.875,0.8666666666666667,45,0,1.8,9 9 9 9 9,6 8 8 9 8,3 1 1 0 1
104,5,5,prac,80,2,80,81,3,7.56354108999994,2.207564070000217,3.67778098999952,0.875,0.8,5,1,1.8,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
104,6,6,prac,80,2,88,95,3,6.61344948999954,1.9165067699998417,6.43857160000016,0.875,0.8,5,0,1.9,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
104,7,7,prac,60,2,60,75,1,10.38154829,2.2007532699997228,10.4954022899999,0.625,0.6,5,0,1.8,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1
104,8,8,prac,60,1,40,10,1,7.34141798999985,1.97163627000009,4.69408999999973,0.5,0.4,5,1,1.6,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0
104,9,9,prac,60,3,60,76,2,5.42159538999977,2.2581498699998974,8.52073619999965,0.625,0.6,5,0,1.8,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
104,10,10,prac,65,1,55,50,2,6.50169898999957,1.447701970000253,4.72632269999986,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,4 6 4 8 6,5 3 5 1 3
104,11,11,prac,65,2,60,50,3,6.87418838999952,1.729989569999816,8.71455190000006,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,4 5 5 7 7,5 4 4 2 2
104,12,12,prac,40,3,40,22,1,6.17179018999991,1.80720016999976,3.3659151899999,0.375,0.4,5,0,1.8,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1
104,13,13,prac,100,3,100,99,3,2.73033328999986,2.7753402699995604,2.94973778999997,1,1,45,1,1.7,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
104,14,14,prac,53,2,65,70,1,9.83546508999984,1.5242044699998587,8.85824028999969,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,5 5 8 4 6,4 4 1 5 3
104,15,15,prac,43,2,38,27,2,4.57636938999985,1.749161969999932,6.08175158999984,0.375,0.37777777777777777,45,0,1.7,9 9 9 9 9,3 1 6 3 4,6 8 3 6 5
107,1,1,prac,20,1,19,18,3,4.14648470000066,2.6076053999995565,2.5300460999988,0.875,0.8,5,1,1.8,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
107,2,2,prac,45,2,35,30,3,4.30431359999966,1.754440199999408,4.70693559999927,0.375,0.37777777777777777,45,0,1.7,9 9 9 9 9,4 0 2 5 6,5 9 7 4 3
107,3,3,prac,20,1,18,5,1,3.77393550000033,1.3461201999989498,6.0921187999993,0.125,0.2,5,0,1.9,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1
107,4,4,prac,40,1,55,57,2,5.86447150000004,2.3083004000000074,9.33342340000036,0.625,0.6,5,0,1.7,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
107,5,5,prac,61,2,65,76,1,2.85958260000007,1.8073401999999987,4.20940630000041,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,5 7 4 5 7,4 2 5 4 2
107,6,6,prac,60,1,70,75,3,8.32587330000024,2.336023199999545,5.49701079999886,0.625,0.6,5,0,1.7,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
107,7,7,prac,40,2,35,25,2,3.57139330000064,1.7574339999991935,5.88974469999903,0.375,0.4,5,0,1.6,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1
107,8,8,prac,68,2,68,50,3,9.35503280000012,1.771413899999061,7.52383759999884,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,5 7 6 4 6,4 2 3 5 3
107,9,9,prac,100,3,99,98,3,2.35392599999977,2.0045970999999554,4.48445439999887,1,1,45,1,1.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
107,10,10,prac,5,2,10,22,2,5.33825639999941,2.4221423999988474,2.05817129999923,0.125,0.13333333333333333,45,0,1.9,9 9 9 9 9,2 0 0 1 3,7 9 9 8 6
107,11,11,prac,60,1,60,75,1,4.22891700000037,3.946756199999072,6.19733820000056,0.625,0.6,5,0,1.7,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
107,12,12,prac,12,2,15,28,1,9.51384890000008,1.788859199999024,2.36381329999949,0.875,0.8666666666666667,45,0,2,9 9 9 9 9,9 7 8 8 7,0 2 1 1 2
107,13,13,prac,40,1,40,40,2,3.66306160000022,1.632407799998873,3.91792770000029,0.5,0.4,5,1,1.5,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0
107,14,14,prac,80,1,85,95,1,8.32214160000058,1.7799406999984058,5.26419009999972,0.875,0.8,5,0,1.5,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
107,15,15,prac,60,2,65,76,2,3.35471570000118,1.532647399999405,3.83078939999996,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,6 6 8 3 5,3 3 1 6 4
109,1,1,prac,40,3,40,40,1,16.5647309300002,1.804685789999894,6.09139873000026,0.875,0.8,5,1,1.5,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
109,2,2,prac,60,3,60,75,2,6.56460162999997,1.7134904900001402,4.64534602999993,0.625,0.6,5,0,1.8,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0
109,3,3,prac,40,3,40,25,1,7.09147293000001,1.8128522900001371,3.60180290000017,0.375,0.4,5,0,1.7,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1
109,4,4,prac,60,3,60,75,3,4.40482073000021,1.6910940899999787,3.65412309999988,0.625,0.6,5,0,1.7,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1
109,5,5,prac,80,3,80,95,1,5.28059422999991,1.5987795900000492,4.40490003000014,0.875,0.8,5,0,1.8,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
109,6,6,prac,30,2,33,45,3,12.9059485299999,2.0571106900001723,10.52410323,0.375,0.37777777777777777,45,0,1.7,9 9 9 9 9,3 4 3 6 1,6 5 6 3 8
109,7,7,prac,78,3,75,62,3,8.76862323,1.8388296900000114,3.69618973000024,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,5 8 6 4 5,4 1 3 5 4
109,8,8,prac,30,2,30,47,2,11.03067693,1.7741332900000089,4.67625680000037,0.625,0.6222222222222222,45,0,2,9 9 9 9 9,7 6 7 4 4,2 3 2 5 5
109,9,9,prac,15,3,15,1,1,3.48462652999979,1.8816226900000856,3.50181163000002,0.125,0.13333333333333333,45,0,1.7,9 9 9 9 9,2 1 2 0 1,7 8 7 9 8
109,10,10,prac,20,3,20,5,1,6.30803162999996,1.7209183899997242,5.00034312999992,0.125,0.2,5,0,1.8,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
109,11,11,prac,40,3,40,42,2,9.57214782999995,2.6992341900001975,3.20365113000003,0.5,0.4,5,1,1.6,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1
109,12,12,prac,60,3,60,75,1,5.02998963000005,1.6570670900002824,3.62022333000004,0.625,0.6,5,0,1.6,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0
109,13,13,prac,85,3,93,99,3,11.07732513,2.1408038900003703,3.79390803000001,0.875,0.8666666666666667,45,0,1.8,9 9 9 9 9,6 9 8 8 8,3 0 1 1 1
109,14,14,prac,40,2,60,58,1,10.0003654299999,2.3124186900004133,5.89495963000013,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,7 5 5 5 6,2 4 4 4 3
109,15,15,prac,100,3,100,98,3,2.93454402999987,1.7322325900001943,3.15113043000019,1,1,45,1,1.9,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
110,1,1,prac,59,NA,0,85,3,[],NA,[],0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,6 5 4 8 5,3 4 5 1 4
110,2,2,prac,40,2,40,25,2,7.72111547999998,1.888131039999962,4.890594779999901,0.125,0.13333333333333333,45,0,1.9,9 9 9 9 9,3 1 0 1 1,6 8 9 8 8
110,3,3,prac,80,2,80,65,1,8.296967480000148,1.949928140000111,8.190717879999966,0.625,0.6,5,0,1.6,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
110,4,4,prac,33,2,33,48,1,6.8468492799997875,1.6987539399999605,6.639581080000426,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,7 5 7 4 5,2 4 2 5 4
110,5,5,prac,60,2,60,75,2,12.739206380000269,1.666638839999905,7.426054680000107,0.625,0.6,5,0,1.8,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
110,6,6,prac,50,2,60,66,3,6.563397579999901,2.015642840000055,10.334069380000074,0.625,0.6,5,0,1.8,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
110,7,7,prac,67,2,67,68,1,12.934279280000055,1.4716489400000228,7.550404179999987,0.5,0.4,5,1,1.6,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1
110,8,8,prac,85,2,85,60,1,11.499850180000067,1.6644409399998494,6.663415980000082,0.875,0.8666666666666667,45,0,2,9 9 9 9 9,9 9 7 8 6,0 0 2 1 3
110,9,9,prac,100,3,100,99,3,3.220437780000111,1.572560840000051,3.92019965999998,1,1,45,1,1.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
110,10,10,prac,90,2,80,75,2,8.863001079999776,1.3547094400000788,12.01309187999982,0.875,0.8,5,0,1.9,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
110,11,11,prac,60,2,60,45,2,8.180257279999978,2.0657993400000123,7.4048658799999885,0.375,0.37777777777777777,45,0,1.6,9 9 9 9 9,4 3 2 5 3,5 6 7 4 6
110,12,12,prac,20,NA,0,98,3,[],NA,[],0.875,0.8,5,1,1.9,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
110,13,13,prac,41,2,33,24,1,12.17246877999969,1.5637670400001298,12.05953677999969,0.375,0.4,5,0,1.8,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1
110,14,14,prac,50,2,50,67,2,4.446475379999356,1.588795239999854,3.5909242799998538,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,4 8 5 6 5,5 1 4 3 4
110,15,15,prac,20,2,20,3,3,11.841846180000175,2.3464239400000224,6.30637347999982,0.125,0.2,5,0,1.7,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1
111,1,1,prac,11,3,12,29,2,17.72579397,2.785545010000078,7.454747969999971,0.875,0.8666666666666667,45,0,1.9,9 9 9 9 9,7 7 7 9 9,2 2 2 0 0
111,2,2,prac,80,1,90,96,3,6.48302536999995,1.9880149099999471,[],0.875,0.8,5,0,1.8,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
111,3,3,prac,40,2,40,25,1,5.08829156999991,2.1992763099999593,4.076214470000195,0.375,0.37777777777777777,45,0,1.8,9 9 9 9 9,4 3 4 3 3,5 6 5 6 6
111,4,4,prac,60,1,64,75,1,7.99799146999999,1.6723525099998824,6.326309069999752,0.625,0.6,5,0,1.6,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1
111,5,5,prac,40,1,40,40,3,5.60504367000021,1.7490880099996957,2.868414669999993,0.5,0.4,5,1,1.9,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1
111,6,6,prac,60,1,65,75,2,8.03032596999992,2.164026409999906,4.394130870000254,0.625,0.6,5,0,1.8,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
111,7,7,prac,40,1,37,25,2,4.32982397000001,1.7909710100000211,5.2584820699999,0.375,0.4,5,0,1.5,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0
111,8,8,prac,60,2,65,78,2,4.31811306999975,2.640894309999794,3.0604563699998835,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,6 4 5 6 7,3 5 4 3 2
111,9,9,prac,100,3,99,99,3,3.23799596999993,3.3326492099999996,9.333384770000066,1,1,45,1,1.7,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
111,10,10,prac,20,1,12,3,2,5.53831447000016,2.291143809999994,7.639934569999696,0.125,0.2,5,0,1.6,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1
111,11,11,prac,60,1,66,75,3,5.19601016999991,1.6799582099999952,7.2168645399999605,0.625,0.6,5,0,1.8,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1
111,12,12,prac,58,2,60,73,1,6.70517516999985,1.9408447099999648,5.272802370000136,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,6 5 7 5 5,3 4 2 4 4
111,13,13,prac,12,3,13,30,2,7.88806307000004,1.8463280099999793,4.869609040000114,0.125,0.13333333333333333,45,0,1.7,9 9 9 9 9,1 1 1 2 1,8 8 8 7 8
111,14,14,prac,80,1,70,31,1,5.48295286999974,2.180175310000095,6.756169669999736,0.875,0.8,5,1,2,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
111,15,15,prac,50,2,56,65,3,4.89101467,2.1380439100000785,8.233657469999798,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,5 6 7 9 1,4 3 2 0 8
114,1,1,prac,60,1,68,75,1,3.51607848999947,2.1866739700003563,8.05220288999999,0.625,0.6,5,0,1.5,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
114,2,2,prac,60,1,70,76,3,4.47979208999959,1.9984968699995989,6.9821278899999,0.625,0.6,5,0,1.6,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
114,3,3,prac,28,2,32,45,2,3.78468109000005,1.8056957700005114,2.54384058999995,0.375,0.37777777777777777,45,0,1.8,9 9 9 9 9,8 3 3 3 0,1 6 6 6 9
114,4,4,prac,10,3,10,25,2,2.1041278900002,1.5890398699993966,3.14478399999962,0.125,0.13333333333333333,45,0,1.8,9 9 9 9 9,1 2 1 1 1,8 7 8 8 8
114,5,5,prac,95,3,95,97,3,6.5717633900008,2.4156314699994255,3.94162019000032,1,1,45,1,1.8,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
114,6,6,prac,40,1,35,25,3,4.20972628999971,1.4385223699996459,4.42276658999981,0.375,0.4,5,0,1.7,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1
